cooalpha,codalpha,comcode,statreg,eligibility,use,perref,statvalue,netmass,suppunit
AE,BE,69111000,1,e1,u11,202412,3222,345,0.0
AE,BE,70109043,1,e1,u10,202412,1489,1,2154.0
AE,BE,76151080,1,e1,u11,202412,1017,87,0.0
AE,BE,76151080,2,e1,u11,202412,35410,6264,0.0
AE,BE,87089135,1,e1,u11,202412,1150,1,0.0
AE,BR,7133390,1,e1,u10,202412,141029,125000,0.0
AE,CA,33049900,1,e1,u10,202412,974,20,0.0
AE,CH,27101999,1,e1,u11,202412,27461,26460,0.0
AE,CH,33030090,1,e1,u10,202412,6752,283,0.0
AE,CH,97019900,1,e1,u10,202412,19000,9,0.0
AE,CN,33030010,1,e1,u10,202412,22982,7040,0.0
AE,CN,42023100,1,e1,u11,202412,3050,333,0.0
AE,CN,69109000,1,e1,u11,202412,2234,19,0.0
AE,CN,94021000,1,e1,u10,202412,2613,100,0.0
AE,CZ,33030010,1,e1,u10,202412,147631,4115,0.0
AE,CZ,33030090,1,e1,u10,202412,1099,7,0.0
AE,DE,33030010,1,e1,u10,202412,5336,847,0.0
AE,DE,39202021,1,e1,u11,202412,1765,315,0.0
AE,DE,39204910,1,e1,u11,202412,1378,617,0.0
AE,DE,39206219,1,e1,u11,202412,988,105,0.0
AE,DE,61044400,1,e1,u11,202412,903,45,63.0
AE,DE,62034231,1,e1,u11,202412,23395,390,635.0
AE,DE,73241000,1,e1,u10,202412,1208,18,0.0
AE,DE,73249000,1,e1,u10,202412,3245,188,0.0
AE,DE,73269098,1,e1,u11,202412,1349,71,0.0
AE,DE,84129040,1,e1,u10,202412,6730,795,0.0
AE,DE,84314300,1,e1,u10,202412,18097,5978,0.0
AE,DE,84798997,1,e1,u10,202412,3895,205,0.0
AE,DE,85163300,1,e1,u11,202412,893,47,3.0
AE,DE,85234110,1,e1,u10,202412,877,164,8400.0
AE,DE,85234130,1,e1,u10,202412,6825,1047,70500.0
AE,DE,85235200,1,e1,u10,202412,3970,4,68.0
AE,DE,85443000,1,e1,u11,202412,1208,3,0.0
AE,DE,91012100,1,e1,u11,202412,179226,0,1.0
AE,DK,73121098,1,e1,u10,202412,12331,49,0.0
AE,ES,33030010,1,e1,u10,202412,2087,90,0.0
AE,ES,33049900,1,e1,u10,202412,967,9,0.0
AE,ES,49019900,1,e1,u10,202412,1145,0,0.0
AE,ES,62034231,1,e1,u11,202412,972,30,46.0
AE,ES,62046231,1,e1,u11,202412,957,30,46.0
AE,FR,33030010,1,e1,u10,202412,936,18,0.0
AE,FR,39269097,1,e1,u11,202412,2334,13,0.0
AE,FR,62034231,1,e1,u11,202412,1072,17,1.0
AE,FR,62046231,1,e1,u11,202412,3198,55,3.0
AE,FR,70109043,1,e1,u10,202412,14458,9811,12782.0
AE,FR,70132890,1,e1,u11,202412,3737,637,2160.0
AE,FR,70133799,1,e1,u11,202412,1024,473,1296.0
AE,FR,70134999,1,e1,u11,202412,987,406,522.0
AE,FR,73041930,1,e1,u10,202412,9935,8398,0.0
AE,FR,85234130,1,e1,u10,202412,1112,0,1200.0
AE,FR,85389099,1,e1,u10,202412,4226,32,0.0
AE,FR,90230080,1,e1,u10,202412,4524,80,0.0
AE,FR,95061121,1,e1,u11,202412,12797,79,38.0
AE,GR,49019900,1,e1,u10,202412,1084,29,0.0
AE,HK,76151080,1,e1,u11,202412,3816,778,0.0
AE,HK,84717050,1,e1,u10,202412,13484,1,111.0
AE,HK,84733020,1,e1,u10,202412,2220,7,0.0
AE,HK,85171300,1,e1,u10,202412,34892,80,192.0
AE,HK,85183000,1,e1,u10,202412,23408,280,0.0
AE,IN,73063072,1,e1,u10,202412,55461,52159,0.0
AE,IR,94036010,1,e1,u10,202412,200,1025,0.0
AE,IT,6022080,1,e1,u10,202412,2611,1300,124.0
AE,IT,33030010,1,e1,u10,202412,1255,18,0.0
AE,IT,62044300,1,e1,u11,202412,2234,3,2.0
AE,IT,62044990,1,e1,u11,202412,2371,2,2.0
AE,IT,73079980,1,e1,u10,202412,2671,829,0.0
AE,IT,73090090,1,e1,u10,202412,37025,16186,0.0
AE,IT,84439199,1,e1,u10,202412,1509,346,0.0
AE,IT,84819000,1,e1,u11,202412,3322,902,0.0
AE,IT,85149070,1,e1,u10,202412,3458,5,0.0
AE,IT,87089997,1,e1,u11,202412,906,33,0.0
AE,KW,76071190,1,e1,u11,202412,1836,387,0.0
AE,KW,84718000,1,e1,u10,202412,1027,19,20.0
AE,KW,84829900,1,e1,u11,202412,1027,32,0.0
AE,LB,97019100,1,e1,u10,202412,28000,9,0.0
AE,LU,69111000,1,e1,u11,202412,30480,3937,0.0
AE,MM,62044300,1,e1,u11,202412,69901,945,349.0
AE,NL,8041000,1,e1,u11,202412,1500,1350,0.0
AE,NL,9023000,1,e1,u10,202412,2975,720,0.0
AE,NL,27101943,1,e1,u10,202412,1719096,3153568,0.0
AE,NL,33030010,1,e1,u10,202412,47906,2570,0.0
AE,NL,34013000,1,e1,u11,202412,40711,15528,0.0
AE,NL,61102099,1,e1,u11,202412,1262,20,120.0
AE,NL,62034231,1,e1,u11,202412,3711,28,38.0
AE,NL,84314300,1,e1,u10,202412,6565,745,0.0
AE,NL,84798997,1,e1,u10,202412,1357,34,0.0
AE,NL,84818099,1,e1,u11,202412,1798,248,0.0
AE,NL,85443000,1,e1,u11,202412,3612,14,0.0
AE,NO,85051190,1,e1,u10,202412,2402,1248,0.0
AE,PL,21069092,1,e1,u11,202412,8778,254,0.0
AE,PL,33030010,1,e1,u10,202412,5370,0,0.0
AE,PL,33049900,1,e1,u10,202412,44380,5615,0.0
AE,PL,33061000,1,e1,u10,202412,17996,1332,0.0
AE,PL,34011100,1,e1,u10,202412,3832,842,0.0
AE,PT,84249080,1,e1,u10,202412,1203,157,0.0
AE,RO,33030010,1,e1,u10,202412,12671,148,0.0
AE,RO,33030090,1,e1,u10,202412,1463,29,0.0
AE,RO,84314300,1,e1,u10,202412,11940,891,0.0
AE,SA,62114390,1,e1,u11,202412,1163,1,0.0
AE,SA,69111000,1,e1,u11,202412,3753,275,0.0
AE,SA,76020090,1,e1,u10,202412,45947,22520,0.0
AE,SA,85285291,1,e1,u10,202412,1264,160,1.0
AE,SA,85371091,2,e1,u11,202412,73351,32,0.0
AE,SE,85443000,1,e1,u11,202412,1115,11,0.0
AE,SE,85444290,1,e1,u11,202412,1087,17,0.0
AE,SG,97019100,1,e1,u10,202412,150000,9,0.0
AE,TH,71131900,1,e1,u11,202412,2809,0,111.0
AE,TM,39232100,1,e1,u11,202412,35653,25410,0.0
AE,TM,40094200,1,e1,u11,202412,69085,5272,0.0
AE,TR,8025200,1,e1,u10,202412,195143,20000,0.0
AE,TR,8041000,1,e1,u11,202412,80789,47694,0.0
AE,TR,39269097,1,e1,u11,202412,3023,16,0.0
AE,TR,82055980,1,e1,u11,202412,1935,11,0.0
AE,UA,85371098,1,e1,u11,202412,11634,1261,0.0
AE,UA,85381000,1,e1,u10,202412,1063,112,0.0
AE,US,33030010,1,e1,u10,202412,19214,547,0.0
AE,US,33030090,1,e1,u10,202412,3432,698,0.0
AE,US,33049900,1,e1,u10,202412,2223,31,0.0
AE,US,73182100,1,e1,u10,202412,4541,406,0.0
AE,US,82055980,1,e1,u11,202412,27579,158,0.0
AE,US,82057000,1,e1,u11,202412,50798,291,0.0
AE,US,84133020,1,e1,u10,202412,1313,1,1.0
AE,US,84133080,1,e1,u10,202412,5904,1,9.0
AE,US,84189990,1,e1,u10,202412,1471,72,0.0
AE,US,84661038,1,e1,u10,202412,3162,18,0.0
AE,US,84717050,1,e1,u10,202412,56883,82,4.0
AE,US,84749010,1,e1,u10,202412,2112,193,0.0
AE,US,84798997,1,e1,u10,202412,11689,67,0.0
AE,US,85443000,2,e1,u11,202412,17821,7,0.0
AE,US,88073000,1,e1,u10,202412,19447,101,0.0
AE,US,90173000,1,e1,u11,202412,7550,43,4.0
AE,ZM,71129900,1,e1,u10,202412,61289,705,0.0
AF,AE,8135099,1,e2,u20,202412,1019,1100,0.0
AF,AE,57011090,1,e1,u10,202412,2113,63,2.0
AF,AE,57019010,1,e1,u10,202412,7936,130,42.0
AF,AE,57019090,1,e1,u10,202412,3189,90,2.0
AF,AE,61119090,1,e2,u11,202412,918,52,0.0
AF,AE,61149000,1,e2,u11,202412,1134,70,0.0
AF,AE,63090000,1,e2,u11,202412,1019,63,0.0
AF,AF,7133900,1,e1,u10,202412,6726,5010,0.0
AF,AF,8021190,1,e2,u20,202412,11210,4299,0.0
AF,AF,8029200,1,e2,u20,202412,4223,504,0.0
AF,AF,8042090,1,e2,u20,202412,1409,504,0.0
AF,AF,8062090,1,e2,u20,202412,1570,2338,0.0
AF,AF,8102090,1,e2,u20,202412,4161,3232,0.0
AF,AF,8131000,1,e2,u20,202412,3552,541,0.0
AF,AF,17011490,1,e2,u20,202412,868,1548,0.0
AF,AF,20099096,1,e2,u20,202412,8565,21690,0.0
AF,AF,22019000,1,e1,u10,202412,509,1290,0.0
AF,AF,57011090,1,e1,u10,202412,7286,167,59.0
AF,BE,53013000,1,e1,u10,202412,4954,16416,0.0
AF,DE,9102010,1,e1,u10,202412,2049,413,0.0
AF,DE,17049071,1,e2,u11,202412,898,11,0.0
AF,DE,27101999,1,e2,u11,202412,1147,198,2.0
AF,DE,48192000,1,e1,u10,202412,2794,12,0.0
AF,DE,48195000,1,e1,u10,202412,2187,9,0.0
AF,DE,49119900,1,e1,u10,202412,1023,4,0.0
AF,DE,57011090,1,e1,u10,202412,11669,164,80.0
AF,DE,58043000,1,e2,u11,202412,1202,0,0.0
AF,DE,61043200,1,e2,u11,202412,2181,10,23.0
AF,DE,68043000,1,e1,u10,202412,2513,18,0.0
AF,DE,82075070,1,e1,u10,202412,1186,7,0.0
AF,DE,84229090,1,e1,u10,202412,1374,2,0.0
AF,DE,84431100,1,e1,u10,202412,1426,19,1.0
AF,DE,84439990,1,e1,u10,202412,1315,22,0.0
AF,DE,84490000,1,e1,u10,202412,2549,20,0.0
AF,DE,84529000,1,e1,u10,202412,2753,8,0.0
AF,DE,84669195,1,e1,u10,202412,1089,15,0.0
AF,DE,84669400,1,e1,u10,202412,3670,1,0.0
AF,DE,84716070,1,e1,u10,202412,3064,10,12.0
AF,DE,84718000,1,e1,u10,202412,7978,12,6.0
AF,DE,84779080,1,e1,u10,202412,1469,8,0.0
AF,DE,85171300,1,e1,u10,202412,984,0,1.0
AF,DE,85366990,1,e2,u11,202412,907,4,0.0
AF,DE,85389099,1,e1,u10,202412,6197,19,0.0
AF,DE,90039000,1,e1,u10,202412,5522,5,0.0
AF,DE,90179000,1,e2,u11,202412,2576,17,0.0
AF,DE,90189084,1,e1,u10,202412,947,19,0.0
AF,DE,94011000,1,e1,u10,202412,1098,16,0.0
AF,DE,94012000,1,e2,u11,202412,1596,16,0.0
AF,DE,94019980,1,e1,u10,202412,2089,16,0.0
AF,DE,95030099,1,e1,u10,202412,1152,1,0.0
AF,DE,96081092,1,e2,u11,202412,2367,10,4500.0
AF,DE,96083000,1,e2,u11,202412,12331,67,877.0
AF,DE,96089900,1,e2,u11,202412,1218,7,0.0
AF,FR,9102010,1,e1,u10,202412,39364,12,0.0
AF,NL,61082100,1,e2,u11,202412,1260,8,122.0
AF,SE,57011090,1,e1,u10,202412,7834,120,42.0
AF,US,30021500,1,e1,u10,202412,3903,5,0.0
AF,US,62029000,1,e2,u11,202412,1538,0,1.0
AF,US,84717098,1,e1,u10,202412,2239,0,6.0
AF,US,84735080,1,e1,u10,202412,3074,0,0.0
AF,US,85371091,1,e2,u11,202412,9980,130,0.0
AF,US,90328900,1,e2,u11,202412,9873,23,0.0
AG,AG,8092900,1,e3,u30,202412,87158,9000,0.0
AG,AG,94059900,1,e3,u11,202412,10277,24,0.0
AG,CL,8092900,1,e3,u30,202412,53131,6000,0.0
AG,IT,71131900,1,e3,u11,202412,1344,0,225.0
AG,NL,22084031,1,e1,u10,202412,2986,319,128.0
AG,NL,90192090,1,e1,u10,202412,4151,49,0.0
AI,NL,85176200,1,e1,u10,202412,43172,201,0.0
AL,AL,6049091,1,e1,u10,202412,63281,8400,0.0
AL,AL,7020000,1,e3,u30,202412,6195,5717,0.0
AL,AL,7031019,1,e3,u30,202412,900,1662,0.0
AL,AL,7049010,1,e3,u30,202412,1113,2475,0.0
AL,AL,7070005,1,e3,u30,202412,4405,7548,0.0
AL,AL,7096010,1,e3,u30,202412,3022,2500,0.0
AL,AL,7133900,1,e1,u10,202412,20018,9240,0.0
AL,AL,9011100,1,e1,u10,202412,7306,1250,0.0
AL,AL,9012100,1,e3,u11,202412,831,2000,0.0
AL,AL,9012100,1,e3,u30,202412,13080,1819,0.0
AL,AL,9109999,1,e1,u10,202412,1040,650,0.0
AL,AL,11010015,1,e3,u30,202412,10594,20760,0.0
AL,AL,11022010,1,e3,u30,202412,1909,3000,0.0
AL,AL,15092000,1,e3,u30,202412,4146,600,0.0
AL,AL,15099000,1,e3,u30,202412,1584,620,0.0
AL,AL,19059030,1,e3,u30,202412,8028,2369,0.0
AL,AL,19059045,1,e3,u30,202412,12107,4864,0.0
AL,AL,19059070,1,e3,u30,202412,44432,15195,0.0
AL,AL,19059080,1,e3,u30,202412,7628,3384,0.0
AL,AL,20019020,1,e3,u30,202412,20778,9255,0.0
AL,AL,22011090,1,e1,u10,202412,9934,32622,32622.0
AL,AL,22019000,1,e1,u10,202412,32254,136080,0.0
AL,AL,22021000,1,e3,u30,202412,34563,30176,30176.0
AL,AL,22029919,1,e3,u30,202412,22159,21060,21060.0
AL,AL,32089099,1,e3,u30,202412,9036,3390,0.0
AL,AL,39252000,1,e3,u30,202412,14005,2465,15.0
AL,AL,61033300,1,e3,u30,202412,6834,592,320.0
AL,AL,61034300,1,e3,u30,202412,18380,1593,620.0
AL,AL,63053219,1,e3,u30,202412,2895,854,0.0
AL,AL,63090000,1,e3,u11,202412,22589,67608,0.0
AL,AL,63090000,1,e3,u30,202412,5717,10560,0.0
AL,AL,64019290,1,e3,u30,202412,32359,6800,3848.0
AL,AL,64034000,1,e3,u11,202412,8122,1050,700.0
AL,AL,70072900,1,e1,u10,202412,31274,14209,283.0
AL,AL,70139900,1,e3,u30,202412,1425,2520,3.0
AL,AL,72024190,1,e1,u10,202412,38387,24923,0.0
AL,AL,73089098,1,e1,u10,202412,93048,17614,0.0
AL,AL,76109090,1,e3,u30,202412,636,2510,0.0
AL,AL,87089997,1,e3,u30,202412,47282,18720,0.0
AL,AL,94016100,1,e1,u10,202412,11518,2600,0.0
AL,AL,94017100,1,e1,u10,202412,14045,1139,0.0
AL,AL,94018000,1,e1,u10,202412,8120,6468,0.0
AL,AL,94034010,1,e3,u30,202412,1683,790,0.0
AL,AL,94036090,1,e1,u10,202412,831,3000,0.0
AL,AL,94039100,1,e3,u30,202412,35406,19560,0.0
AL,AL,94039990,1,e3,u30,202412,3793,8997,0.0
AL,AU,62013010,1,e3,u11,202412,2357,1,1.0
AL,AU,62023010,1,e3,u11,202412,2614,2,2.0
AL,AU,62023090,1,e3,u11,202412,7687,5,5.0
AL,AU,62024010,1,e3,u11,202412,1176,1,1.0
AL,BE,62023090,1,e3,u11,202412,3118,2,2.0
AL,BE,64029905,1,e3,u30,202412,3465,143,90.0
AL,BE,64034000,1,e3,u30,202412,1115,60,33.0
AL,CA,62013010,1,e3,u11,202412,897,1,1.0
AL,CA,62014010,1,e3,u11,202412,897,2,1.0
AL,CA,62023090,1,e3,u11,202412,3443,5,2.0
AL,CH,48193000,1,e1,u10,202412,7230,468,0.0
AL,CH,48194000,1,e1,u10,202412,1296,112,0.0
AL,CH,63052000,1,e3,u11,202412,1076,51,0.0
AL,CH,63079098,1,e3,u11,202412,1929,22,0.0
AL,CN,69120083,1,e3,u11,202412,1049,193,0.0
AL,CZ,62023090,1,e3,u11,202412,972,1,1.0
AL,DE,8134095,1,e3,u11,202412,17383,1486,0.0
AL,DE,9096100,1,e1,u10,202412,15626,13891,0.0
AL,DE,12119086,1,e1,u10,202412,9605,1198,0.0
AL,DE,62013090,1,e3,u11,202412,10935,58,92.0
AL,DE,62023090,1,e3,u11,202412,4382,21,30.0
AL,DE,62034235,1,e3,u11,202412,1024,7,10.0
AL,DE,62052000,1,e3,u11,202412,27728,267,1046.0
AL,DE,62053000,1,e3,u11,202412,1014,8,22.0
AL,DE,64039196,1,e3,u11,202412,1781,65,33.0
AL,DE,64041990,1,e3,u11,202412,25005,1073,833.0
AL,DE,85444290,1,e3,u30,202412,1834,14,0.0
AL,ES,64039198,1,e3,u11,202412,1624,53,39.0
AL,ES,64039998,1,e3,u11,202412,1374,18,33.0
AL,FR,8133000,1,e3,u30,202412,2866,546,0.0
AL,FR,12129995,1,e1,u10,202412,20040,3943,0.0
AL,FR,44199000,1,e1,u10,202412,884,46,0.0
AL,FR,61082100,1,e3,u11,202412,14343,84,899.0
AL,FR,62023010,1,e3,u11,202412,931,1,1.0
AL,FR,62023090,1,e3,u11,202412,1042,1,1.0
AL,FR,62043390,1,e3,u30,202412,1404,3,13.0
AL,FR,62046239,1,e3,u11,202412,977,3,7.0
AL,FR,64039998,1,e3,u11,202412,5854,102,2.0
AL,FR,64041990,1,e3,u11,202412,3917,24,112.0
AL,GR,19059070,1,e3,u30,202412,14823,5070,0.0
AL,GR,61124190,1,e3,u11,202412,2450,46,460.0
AL,IT,16041600,1,e3,u11,202412,21555,440,0.0
AL,IT,22011090,1,e1,u10,202412,4840,25866,24192.0
AL,IT,42050090,1,e3,u11,202412,8157,34,0.0
AL,IT,48194000,1,e1,u10,202412,33014,2791,0.0
AL,IT,48239085,1,e1,u10,202412,2965,270,0.0
AL,IT,52071000,1,e1,u10,202412,5631,175,0.0
AL,IT,61033200,1,e3,u11,202412,2602,1,22.0
AL,IT,61034200,1,e3,u30,202412,938,1,40.0
AL,IT,61043900,1,e3,u11,202412,2480,26,40.0
AL,IT,61044200,1,e3,u11,202412,2370,5,10.0
AL,IT,61046300,1,e3,u11,202412,7541,77,370.0
AL,IT,61051000,1,e3,u11,202412,912,6,12.0
AL,IT,61052010,1,e3,u11,202412,2487,11,34.0
AL,IT,61062000,1,e3,u11,202412,3896,15,59.0
AL,IT,61091000,1,e3,u11,202412,10908,70,349.0
AL,IT,61091000,1,e3,u30,202412,1187,1,72.0
AL,IT,61099020,1,e3,u11,202412,1224,6,17.0
AL,IT,61102091,1,e3,u11,202412,3564,26,44.0
AL,IT,61102099,1,e3,u11,202412,6276,47,137.0
AL,IT,61123110,1,e3,u11,202412,1477,18818,117.0
AL,IT,61123110,1,e3,u30,202412,134,2309,11.0
AL,IT,61123190,1,e3,u11,202412,6163,50907,579.0
AL,IT,61123190,1,e3,u30,202412,5311,9301,395.0
AL,IT,61124190,1,e3,u11,202412,4029,66873,326.0
AL,IT,61124190,1,e3,u30,202412,7025,30688,1336.0
AL,IT,61152100,1,e3,u30,202412,50092,2442,49731.0
AL,IT,61152200,1,e3,u30,202412,28259,1688,18693.0
AL,IT,61153011,1,e3,u30,202412,4455,218,19800.0
AL,IT,61159610,1,e3,u11,202412,2175,2,209.0
AL,IT,61159699,1,e3,u30,202412,3807,129,15180.0
AL,IT,62012000,1,e3,u11,202412,25258,124,133.0
AL,IT,62014010,1,e3,u11,202412,6276,30,46.0
AL,IT,62022000,1,e3,u11,202412,24550,141,98.0
AL,IT,62023090,1,e3,u11,202412,6562,20,18.0
AL,IT,62024010,1,e3,u11,202412,4125,20,53.0
AL,IT,62034231,1,e3,u11,202412,2166,4,8.0
AL,IT,62034235,1,e3,u11,202412,6701,83,249.0
AL,IT,62043100,1,e3,u11,202412,3867,15,14.0
AL,IT,62043390,1,e3,u11,202412,4773,41,85.0
AL,IT,62043919,1,e3,u11,202412,6507,36,57.0
AL,IT,62044300,1,e3,u11,202412,1034,5,14.0
AL,IT,62044990,1,e3,u11,202412,2417,17,31.0
AL,IT,62045200,1,e3,u11,202412,4206,21,75.0
AL,IT,62045300,1,e3,u11,202412,912,6,22.0
AL,IT,62046110,1,e3,u11,202412,886,6,14.0
AL,IT,62046231,1,e3,u11,202412,3281,43,70.0
AL,IT,62046239,1,e3,u11,202412,6515,11,42.0
AL,IT,62046318,1,e3,u11,202412,3865,31,110.0
AL,IT,62046918,1,e3,u11,202412,3256,20,54.0
AL,IT,62046918,1,e3,u30,202412,1220,6,18.0
AL,IT,62046990,1,e3,u11,202412,2166,12,38.0
AL,IT,62052000,1,e3,u11,202412,16553,90,249.0
AL,IT,62052000,1,e3,u30,202412,1050,1,6.0
AL,IT,62059010,1,e3,u11,202412,1072,4,16.0
AL,IT,62063000,1,e3,u11,202412,904,4,26.0
AL,IT,62064000,1,e3,u11,202412,4469,27,140.0
AL,IT,62102000,1,e3,u11,202412,878,2,1.0
AL,IT,62111100,1,e3,u11,202412,62981,144,646.0
AL,IT,64029110,1,e3,u11,202412,16924,917,488.0
AL,IT,64029190,1,e3,u11,202412,11112,309,178.0
AL,IT,64029905,1,e3,u11,202412,37825,1973,965.0
AL,IT,64029905,1,e3,u30,202412,29210,1806,1453.0
AL,IT,64034000,1,e3,u11,202412,122186,5972,3277.0
AL,IT,64034000,1,e3,u30,202412,40630,2181,1559.0
AL,IT,64039113,1,e3,u30,202412,2557,72,54.0
AL,IT,64039118,1,e3,u11,202412,9308,360,400.0
AL,IT,64039933,1,e3,u11,202412,10836,519,150.0
AL,IT,64039993,1,e3,u11,202412,1182,51,1.0
AL,IT,64039996,1,e3,u11,202412,24465,270,252.0
AL,IT,64039996,1,e3,u30,202412,4284,99,81.0
AL,IT,64039998,1,e3,u11,202412,12676,119,135.0
AL,IT,64041990,1,e3,u11,202412,28344,392,436.0
AL,IT,64041990,1,e3,u30,202412,34920,1125,970.0
AL,IT,64061010,1,e1,u10,202412,1465,11,0.0
AL,IT,69060000,1,e1,u10,202412,1248,4700,0.0
AL,IT,76101000,1,e3,u11,202412,292,1000,2.0
AL,IT,83089000,1,e3,u11,202412,1037,4,0.0
AL,IT,84314980,1,e1,u10,202412,8223,2879,0.0
AL,IT,85176100,1,e1,u10,202412,4949,31,9.0
AL,IT,85176200,1,e1,u10,202412,1322,11,0.0
AL,IT,85177900,1,e1,u10,202412,37624,422,0.0
AL,IT,85365080,1,e1,u10,202412,2916,52,0.0
AL,IT,85366990,1,e3,u11,202412,1519,142,0.0
AL,IT,85423190,1,e1,u10,202412,2386,38,0.0
AL,IT,87089435,1,e3,u11,202412,2056,332,0.0
AL,IT,94012000,1,e3,u11,202412,10188,509,0.0
AL,IT,94014900,1,e1,u10,202412,1777,174,0.0
AL,IT,94016100,1,e1,u10,202412,3612,205,0.0
AL,IT,94036090,1,e1,u10,202412,3005,3500,0.0
AL,JP,62044100,1,e3,u11,202412,935,0,1.0
AL,KR,62024090,1,e3,u11,202412,958,1,1.0
AL,KZ,62023090,1,e3,u11,202412,1346,0,1.0
AL,MK,15092000,1,e3,u30,202412,4066,468,0.0
AL,NL,6049011,1,e1,u10,202412,2182,110,0.0
AL,NL,12119086,1,e1,u10,202412,2459,500,0.0
AL,NL,48194000,1,e1,u10,202412,1177,67,0.0
AL,NL,61013090,1,e3,u11,202412,1824,3,3.0
AL,NL,62014090,1,e3,u11,202412,1661,1,1.0
AL,NL,62023090,1,e3,u11,202412,2076,1,1.0
AL,NL,62046318,1,e3,u11,202412,3201,1,4.0
AL,NL,62102000,1,e3,u11,202412,9538,7,34.0
AL,NL,62102000,1,e3,u30,202412,1260,0,2.0
AL,NL,62105000,1,e3,u11,202412,3907,2,0.0
AL,NL,62121090,1,e3,u11,202412,1040,3,47.0
AL,PL,7049010,1,e3,u11,202412,3530,1608,0.0
AL,PL,62023010,1,e3,u11,202412,1056,1,1.0
AL,RO,19059055,1,e3,u30,202412,18107,2092,0.0
AL,US,52030000,1,e1,u10,202412,1204,17,0.0
AL,US,62013090,1,e3,u11,202412,914,0,1.0
AL,US,62023090,1,e3,u11,202412,2949,0,3.0
AL,US,90318080,1,e1,u10,202412,7399,36,0.0
AM,AE,71023900,1,e1,u10,202412,9174,0,5.0
AM,AM,22042198,1,e1,u11,202412,1422,155,68.0
AM,AM,62044300,1,e1,u11,202412,6031,21,15.0
AM,AM,95049080,1,e1,u10,202412,5335,39,0.0
AM,AM,96089900,1,e1,u11,202412,2406,5,0.0
AM,AT,62014010,1,e1,u11,202412,2544,11,12.0
AM,AT,62014090,1,e1,u11,202412,30158,244,69.0
AM,AU,62103000,1,e1,u11,202412,880,0,1.0
AM,BE,22060059,1,e1,u11,202412,1037,180,180.0
AM,BE,22082018,1,e1,u10,202412,892,17,7.0
AM,BE,62014010,1,e1,u11,202412,58145,128,25.0
AM,BE,62024010,1,e1,u11,202412,21525,36,27.0
AM,BE,62024090,1,e1,u11,202412,2740,6,1.0
AM,BE,71023900,1,e1,u10,202412,35448,0,36.0
AM,CA,62014090,1,e1,u11,202412,7500,7,7.0
AM,CH,85362010,1,e1,u11,202412,4370,18,0.0
AM,DE,22082018,1,e1,u10,202412,16873,905,362.0
AM,DE,62014010,1,e1,u11,202412,2119,2,2.0
AM,DE,62014090,1,e1,u11,202412,1192,1,1.0
AM,DE,62024010,1,e1,u11,202412,25952,23,26.0
AM,DE,62024090,1,e1,u11,202412,3955,3,3.0
AM,ES,62043919,1,e1,u11,202412,1281,16,7.0
AM,FR,62022000,1,e1,u11,202412,959,1,1.0
AM,IT,61033900,1,e1,u11,202412,1129,0,1.0
AM,IT,61113090,1,e1,u11,202412,3545,19,0.0
AM,IT,61121100,1,e1,u11,202412,1116,3,12.0
AM,IT,62014010,1,e1,u11,202412,410771,803,679.0
AM,IT,62014090,1,e1,u11,202412,9759,50,22.0
AM,IT,62024010,1,e1,u11,202412,241936,437,595.0
AM,IT,62024090,1,e1,u11,202412,38584,83,27.0
AM,IT,62029000,1,e1,u11,202412,938,0,1.0
AM,IT,62093000,1,e1,u11,202412,20148,47,0.0
AM,IT,62112000,1,e1,u11,202412,945,5,8.0
AM,NL,62014010,1,e1,u11,202412,967,0,1.0
AM,NL,62014090,1,e1,u11,202412,4498,0,4.0
AM,NL,62024010,1,e1,u11,202412,3162,0,3.0
AM,NL,62024090,1,e1,u11,202412,1091,0,1.0
AM,PL,21069098,1,e1,u11,202412,1023,4,0.0
AM,PL,62024090,1,e1,u11,202412,1581,0,1.0
AM,SK,62014090,1,e1,u11,202412,31011,264,160.0
AM,SK,94043000,1,e1,u11,202412,48535,1956,538.0
AM,US,62014090,1,e1,u11,202412,1389,0,1.0
AM,US,90321080,1,e1,u10,202412,2074,10,1.0
AO,AO,27111100,1,e1,u10,202412,35609777,70126577,3649.0
AO,AO,85423190,1,e1,u10,202412,1051,2,0.0
AO,AO,90301000,2,e1,u10,202412,959,1,0.0
AO,AO,90303370,1,e1,u10,202412,4616,7,0.0
AO,AO,90318020,1,e1,u10,202412,4018,30,0.0
AO,BE,71023900,1,e1,u10,202412,96393,0,15.0
AR,AR,2013000,1,e1,u11,202412,613498,50572,0.0
AR,AR,2023090,1,e1,u11,202412,16670,4222,0.0
AR,AR,2061095,1,e1,u11,202412,4494,469,0.0
AR,AR,2071210,1,e1,u11,202412,73947,49990,0.0
AR,AR,3036612,1,e1,u11,202412,100673,47738,0.0
AR,AR,3038990,1,e1,u11,202412,66184,39994,0.0
AR,AR,3061799,1,e1,u11,202412,574213,73272,0.0
AR,AR,4090000,2,e1,u11,202412,42106,23178,0.0
AR,AR,7132000,1,e1,u10,202412,201139,269000,0.0
AR,AR,7133100,1,e1,u10,202412,149058,117500,0.0
AR,AR,8051028,1,e1,u11,202412,154973,362916,0.0
AR,AR,8062090,1,e1,u11,202412,49754,24000,0.0
AR,AR,8092900,1,e1,u11,202412,927809,162907,0.0
AR,AR,8104050,1,e1,u11,202412,7671,1080,0.0
