cooalpha,codalpha,comcode,year,imports_total,imports_ex_special,eligibility_mfn,eligibility_gsp,eligibility_fta,eligibility_combined_pref,eligibility_unknown,eligibility_pref_mfn_0,eligibility_pref_unknown,use_mfn_0,use_mfn_non_0,use_gsp_0,use_gsp_non_0,use_fta_0,use_fta_non_0,use_unknown,eligibility_pref,use_pref,pur_pct
AR,AR,32139000,2024,2917,2917,2917,0,0,0,0,0,0,2917,0,0,0,0,0,0,0,0,
AR,AR,33011210,2022,177968,177968,177968,0,0,0,0,0,0,177968,0,0,0,0,0,0,0,0,
AR,AR,33011210,2023,45317,45317,45317,0,0,0,0,0,0,45317,0,0,0,0,0,0,0,0,
AR,AR,33011210,2025,171192,171192,171192,0,0,0,0,0,0,171192,0,0,0,0,0,0,0,0,
AR,AR,33011310,2022,2296526,2296526,2296526,0,0,0,0,0,0,2296526,0,0,0,0,0,0,0,0,
AR,AR,33011310,2023,2078753,2078753,2078753,0,0,0,0,0,0,2078753,0,0,0,0,0,0,0,0,
AR,AR,33011310,2024,1787755,1787755,1787755,0,0,0,0,0,0,1787755,0,0,0,0,0,0,0,0,
AR,AR,33011310,2025,2408414,2408414,2408414,0,0,0,0,0,0,2408414,0,0,0,0,0,0,0,0,
AR,AR,33011310,2026,426139,426139,426139,0,0,0,0,0,0,426139,0,0,0,0,0,0,0,0,
AR,AR,33011390,2024,73693,73693,73693,0,0,0,0,0,0,73693,0,0,0,0,0,0,0,0,
AR,AR,33011920,2023,35063,35063,35063,0,0,0,0,0,0,35063,0,0,0,0,0,0,0,0,
AR,AR,33011920,2025,28184,28184,28184,0,0,0,0,0,0,28184,0,0,0,0,0,0,0,0,
AR,AR,33012949,2025,6287,6287,6287,0,0,0,0,0,0,6287,0,0,0,0,0,0,0,0,
AR,AR,33019010,2025,117733,117733,117733,0,0,0,0,0,0,117733,0,0,0,0,0,0,0,0,
AR,AR,33021040,2025,37138,37138,37138,0,0,0,0,0,0,37138,0,0,0,0,0,0,0,0,
AR,AR,33021090,2023,3087,3087,3087,0,0,0,0,0,0,3087,0,0,0,0,0,0,0,0,
AR,AR,33029090,2022,19738,19738,19738,0,0,0,0,0,0,19738,0,0,0,0,0,0,0,0,
AR,AR,33029090,2024,1504,1504,1504,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,
AR,AR,33049100,2025,1992,1992,1992,0,0,0,0,0,0,1992,0,0,0,0,0,0,0,0,
AR,AR,33049900,2024,1156,1156,1156,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,
AR,AR,33049900,2025,3203,3203,3203,0,0,0,0,0,0,3203,0,0,0,0,0,0,0,0,
AR,AR,34029090,2022,4559,4559,4559,0,0,0,0,0,0,0,4559,0,0,0,0,0,0,0,
AR,AR,35030010,2022,715629,715629,715629,0,0,0,0,0,0,715629,0,0,0,0,0,0,0,0,
AR,AR,35030010,2023,695468,695468,695468,0,0,0,0,0,0,695468,0,0,0,0,0,0,0,0,
AR,AR,35030010,2024,839847,839847,839847,0,0,0,0,0,0,839847,0,0,0,0,0,0,0,0,
AR,AR,35030010,2025,866921,866921,866921,0,0,0,0,0,0,866921,0,0,0,0,0,0,0,0,
AR,AR,35069900,2024,4427,4427,4427,0,0,0,0,0,0,0,4427,0,0,0,0,0,0,0,
AR,AR,37069099,2022,1557,1557,1557,0,0,0,0,0,0,1557,0,0,0,0,0,0,0,0,
AR,AR,38051010,2025,50218,50218,50218,0,0,0,0,0,0,50218,0,0,0,0,0,0,0,0,
AR,AR,38089990,2025,3117,3117,3117,0,0,0,0,0,0,0,3117,0,0,0,0,0,0,0,
AR,AR,38122090,2022,70491,70491,70491,0,0,0,0,0,0,70491,0,0,0,0,0,0,0,0,
AR,AR,38122090,2023,73984,73984,73984,0,0,0,0,0,0,73984,0,0,0,0,0,0,0,0,
AR,AR,38122090,2024,77350,77350,77350,0,0,0,0,0,0,77350,0,0,0,0,0,0,0,0,
AR,AR,38122090,2025,26907,26907,26907,0,0,0,0,0,0,26907,0,0,0,0,0,0,0,0,
AR,AR,38151200,2022,102170,102170,102170,0,0,0,0,0,0,0,102170,0,0,0,0,0,0,0,
AR,AR,38151200,2023,29685,29685,29685,0,0,0,0,0,0,0,29685,0,0,0,0,0,0,0,
AR,AR,38151200,2024,324602,324602,324602,0,0,0,0,0,0,0,324602,0,0,0,0,0,0,0,
AR,AR,38151200,2026,1128,1128,1128,0,0,0,0,0,0,0,1128,0,0,0,0,0,0,0,
AR,AR,38151910,2023,1022,1022,1022,0,0,0,0,0,0,1022,0,0,0,0,0,0,0,0,
AR,AR,38151990,2024,115289,115289,115289,0,0,0,0,0,0,0,115289,0,0,0,0,0,0,0,
AR,AR,38159090,2022,1042,1042,1042,0,0,0,0,0,0,0,1042,0,0,0,0,0,0,0,
AR,AR,38159090,2023,2144,2144,2144,0,0,0,0,0,0,0,2144,0,0,0,0,0,0,0,
AR,AR,38210000,2023,1111,1111,1111,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,
AR,AR,38210000,2025,15365,15365,15365,0,0,0,0,0,0,15365,0,0,0,0,0,0,0,0,
AR,AR,38210000,2026,84353,84353,84353,0,0,0,0,0,0,84353,0,0,0,0,0,0,0,0,
AR,AR,38221100,2022,1008,1008,1008,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,
AR,AR,38221100,2025,1331,1331,1331,0,0,0,0,0,0,1331,0,0,0,0,0,0,0,0,
AR,AR,38221900,2022,1343,1343,1343,0,0,0,0,0,0,1343,0,0,0,0,0,0,0,0,
AR,AR,38221900,2023,21379,21379,21379,0,0,0,0,0,0,21379,0,0,0,0,0,0,0,0,
AR,AR,38221900,2024,14226,14226,14226,0,0,0,0,0,0,14226,0,0,0,0,0,0,0,0,
AR,AR,38221900,2025,17301,17301,17301,0,0,0,0,0,0,17301,0,0,0,0,0,0,0,0,
AR,AR,38229000,2022,37713,37713,37713,0,0,0,0,0,0,37713,0,0,0,0,0,0,0,0,
AR,AR,38229000,2023,96957,96957,96957,0,0,0,0,0,0,96957,0,0,0,0,0,0,0,0,
AR,AR,38229000,2024,217078,217078,217078,0,0,0,0,0,0,217078,0,0,0,0,0,0,0,0,
AR,AR,38229000,2025,185692,185692,185692,0,0,0,0,0,0,185692,0,0,0,0,0,0,0,0,
AR,AR,38229000,2026,6283,6283,6283,0,0,0,0,0,0,6283,0,0,0,0,0,0,0,0,
AR,AR,38231100,2024,374072,374072,374072,0,0,0,0,0,0,374072,0,0,0,0,0,0,0,0,
AR,AR,38231100,2025,101572,101572,101572,0,0,0,0,0,0,101572,0,0,0,0,0,0,0,0,
AR,AR,38231990,2022,1783136,1783136,1783136,0,0,0,0,0,0,1783136,0,0,0,0,0,0,0,0,
AR,AR,38231990,2023,148137,148137,148137,0,0,0,0,0,0,148137,0,0,0,0,0,0,0,0,
AR,AR,38231990,2024,464544,464544,464544,0,0,0,0,0,0,464544,0,0,0,0,0,0,0,0,
AR,AR,38231990,2025,564034,564034,564034,0,0,0,0,0,0,564034,0,0,0,0,0,0,0,0,
AR,AR,38231990,2026,609788,609788,609788,0,0,0,0,0,0,609788,0,0,0,0,0,0,0,0,
AR,AR,38249993,2024,28290,28290,28290,0,0,0,0,0,0,0,28290,0,0,0,0,0,0,0,
AR,AR,38249996,2022,1269,1269,1269,0,0,0,0,0,0,0,1269,0,0,0,0,0,0,0,
AR,AR,38249996,2025,1076,1076,1076,0,0,0,0,0,0,0,1076,0,0,0,0,0,0,0,
AR,AR,39076900,2023,2847,2847,2847,0,0,0,0,0,0,0,2847,0,0,0,0,0,0,0,
AR,AR,39100000,2023,1282,1282,1282,0,0,0,0,0,0,0,1282,0,0,0,0,0,0,0,
AR,AR,39100000,2025,2136,2136,2136,0,0,0,0,0,0,0,2136,0,0,0,0,0,0,0,
AR,AR,39173200,2024,1918,1918,1918,0,0,0,0,0,0,0,1918,0,0,0,0,0,0,0,
AR,AR,39173200,2025,1344,1344,1344,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,
AR,AR,39229000,2024,1270,1270,1270,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,
AR,AR,39235090,2024,32157,32157,32157,0,0,0,0,0,0,0,32157,0,0,0,0,0,0,0,
AR,AR,39269097,2022,1019,1019,1019,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,0,
AR,AR,39269097,2023,5562,5562,5562,0,0,0,0,0,0,0,5562,0,0,0,0,0,0,0,
AR,AR,39269097,2024,3598,3598,3598,0,0,0,0,0,0,0,3598,0,0,0,0,0,0,0,
AR,AR,39269097,2026,12036,12036,12036,0,0,0,0,0,0,0,12036,0,0,0,0,0,0,0,
AR,AR,40094200,2022,8772,8772,8772,0,0,0,0,0,0,0,8772,0,0,0,0,0,0,0,
AR,AR,40094200,2023,1032,1032,1032,0,0,0,0,0,0,0,1032,0,0,0,0,0,0,0,
AR,AR,40111000,2022,321277,321277,321277,0,0,0,0,0,0,0,321277,0,0,0,0,0,0,0,
AR,AR,40111000,2023,216285,216285,216285,0,0,0,0,0,0,0,216285,0,0,0,0,0,0,0,
AR,AR,40117000,2024,7170,7170,7170,0,0,0,0,0,0,0,7170,0,0,0,0,0,0,0,
AR,AR,40117000,2025,7089,7089,7089,0,0,0,0,0,0,0,7089,0,0,0,0,0,0,0,
AR,AR,41041110,2022,41577,41577,41577,0,0,0,0,0,0,41577,0,0,0,0,0,0,0,0,
AR,AR,41041110,2023,22703,22703,22703,0,0,0,0,0,0,22703,0,0,0,0,0,0,0,0,
AR,AR,41041110,2024,29591,29591,29591,0,0,0,0,0,0,29591,0,0,0,0,0,0,0,0,
AR,AR,41041959,2022,1146337,1146337,1146337,0,0,0,0,0,0,1146337,0,0,0,0,0,0,0,0,
AR,AR,41041959,2023,741887,741887,741887,0,0,0,0,0,0,741887,0,0,0,0,0,0,0,0,
AR,AR,41041959,2024,460714,460714,460714,0,0,0,0,0,0,460714,0,0,0,0,0,0,0,0,
AR,AR,41041959,2025,523483,523483,523483,0,0,0,0,0,0,523483,0,0,0,0,0,0,0,0,
AR,AR,41041990,2023,32240,32240,32240,0,0,0,0,0,0,32240,0,0,0,0,0,0,0,0,
AR,AR,41044151,2024,52569,52569,52569,0,0,0,0,0,0,52569,0,0,0,0,0,0,0,0,
AR,AR,41044190,2023,43889,43889,43889,0,0,0,0,0,0,43889,0,0,0,0,0,0,0,0,
AR,AR,41044190,2024,21419,21419,21419,0,0,0,0,0,0,21419,0,0,0,0,0,0,0,0,
AR,AR,41044190,2025,57306,57306,57306,0,0,0,0,0,0,57306,0,0,0,0,0,0,0,0,
AR,AR,41071291,2022,2417288,2417288,2417288,0,0,0,0,0,0,2417288,0,0,0,0,0,0,0,0,
AR,AR,41071299,2025,16133,16133,16133,0,0,0,0,0,0,16133,0,0,0,0,0,0,0,0,
AR,AR,41079190,2022,104602,104602,104602,0,0,0,0,0,0,104602,0,0,0,0,0,0,0,0,
AR,AR,41079190,2026,39623,39623,39623,0,0,0,0,0,0,39623,0,0,0,0,0,0,0,0,
AR,AR,41079210,2024,46099,46099,46099,0,0,0,0,0,0,46099,0,0,0,0,0,0,0,0,
AR,AR,41079990,2023,1135,1135,1135,0,0,0,0,0,0,1135,0,0,0,0,0,0,0,0,
AR,AR,41131000,2024,9560,9560,9560,0,0,0,0,0,0,9560,0,0,0,0,0,0,0,0,
AR,AR,41151000,2024,1807,1807,1807,0,0,0,0,0,0,1807,0,0,0,0,0,0,0,0,
AR,AR,42010000,2022,112361,112361,112361,0,0,0,0,0,0,0,112361,0,0,0,0,0,0,0,
AR,AR,42010000,2023,127414,127414,127414,0,0,0,0,0,0,0,127414,0,0,0,0,0,0,0,
AR,AR,42010000,2024,132385,132385,132385,0,0,0,0,0,0,0,132385,0,0,0,0,0,0,0,
AR,AR,42010000,2025,112731,112731,112731,0,0,0,0,0,0,0,112731,0,0,0,0,0,0,0,
AR,AR,42010000,2026,17248,17248,17248,0,0,0,0,0,0,0,17248,0,0,0,0,0,0,0,
AR,AR,42021990,2024,1204,1204,1204,0,0,0,0,0,0,0,1204,0,0,0,0,0,0,0,
AR,AR,42022100,2023,9619,9619,9619,0,0,0,0,0,0,0,9619,0,0,0,0,0,0,0,
AR,AR,42022290,2024,2344,2344,2344,0,0,0,0,0,0,0,2344,0,0,0,0,0,0,0,
AR,AR,42022290,2025,3214,3214,3214,0,0,0,0,0,0,0,3214,0,0,0,0,0,0,0,
AR,AR,42023100,2025,2232,2232,2232,0,0,0,0,0,0,0,2232,0,0,0,0,0,0,0,
AR,AR,42029298,2022,1325,1325,1325,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,
AR,AR,42029298,2023,1487,1487,1487,0,0,0,0,0,0,0,1487,0,0,0,0,0,0,0,
AR,AR,42029900,2022,10077,10077,10077,0,0,0,0,0,0,0,10077,0,0,0,0,0,0,0,
AR,AR,42029900,2023,2708,2708,2708,0,0,0,0,0,0,0,2708,0,0,0,0,0,0,0,
AR,AR,42029900,2024,1619,1619,1619,0,0,0,0,0,0,0,1619,0,0,0,0,0,0,0,
AR,AR,42031000,2022,1149,1149,1149,0,0,0,0,0,0,0,1149,0,0,0,0,0,0,0,
AR,AR,42031000,2023,12436,12436,12436,0,0,0,0,0,0,0,12436,0,0,0,0,0,0,0,
AR,AR,42031000,2024,3588,3588,3588,0,0,0,0,0,0,0,3588,0,0,0,0,0,0,0,
AR,AR,42033000,2022,169180,169180,169180,0,0,0,0,0,0,0,169180,0,0,0,0,0,0,0,
AR,AR,42033000,2023,183122,183122,183122,0,0,0,0,0,0,0,183122,0,0,0,0,0,0,0,
AR,AR,42033000,2024,139361,139361,139361,0,0,0,0,0,0,0,139361,0,0,0,0,0,0,0,
AR,AR,42033000,2025,313885,313885,313885,0,0,0,0,0,0,0,313885,0,0,0,0,0,0,0,
AR,AR,42033000,2026,69752,69752,69752,0,0,0,0,0,0,0,69752,0,0,0,0,0,0,0,
AR,AR,42034000,2022,47766,47766,47766,0,0,0,0,0,0,0,47766,0,0,0,0,0,0,0,
AR,AR,42034000,2023,19880,19880,19880,0,0,0,0,0,0,0,19880,0,0,0,0,0,0,0,
AR,AR,42034000,2024,25615,25615,25615,0,0,0,0,0,0,0,25615,0,0,0,0,0,0,0,
AR,AR,42034000,2025,40581,40581,40581,0,0,0,0,0,0,0,40581,0,0,0,0,0,0,0,
AR,AR,42034000,2026,6941,6941,6941,0,0,0,0,0,0,0,6941,0,0,0,0,0,0,0,
AR,AR,42050090,2022,68920,68920,68920,0,0,0,0,0,0,0,68920,0,0,0,0,0,0,0,
AR,AR,42050090,2023,10617,10617,10617,0,0,0,0,0,0,0,10617,0,0,0,0,0,0,0,
AR,AR,42050090,2024,10317,10317,10317,0,0,0,0,0,0,0,10317,0,0,0,0,0,0,0,
AR,AR,42050090,2025,9302,9302,9302,0,0,0,0,0,0,0,9302,0,0,0,0,0,0,0,
AR,AR,43021980,2024,2379,2379,2379,0,0,0,0,0,0,0,2379,0,0,0,0,0,0,0,
AR,AR,43021999,2022,14496,14496,14496,0,0,0,0,0,0,0,14496,0,0,0,0,0,0,0,
AR,AR,43021999,2024,7499,7499,7499,0,0,0,0,0,0,0,7499,0,0,0,0,0,0,0,
AR,AR,43023099,2024,2284,2284,2284,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,0,
AR,AR,43039000,2022,1793,1793,1793,0,0,0,0,0,0,0,1793,0,0,0,0,0,0,0,
AR,AR,43039000,2024,1427,1427,1427,0,0,0,0,0,0,0,1427,0,0,0,0,0,0,0,
AR,AR,44029000,2022,106724,106724,106724,0,0,0,0,0,0,106724,0,0,0,0,0,0,0,0,
AR,AR,44029000,2023,49945,49945,49945,0,0,0,0,0,0,49945,0,0,0,0,0,0,0,0,
AR,AR,44029000,2024,5200,5200,5200,0,0,0,0,0,0,5200,0,0,0,0,0,0,0,0,
AR,AR,44029000,2025,158639,158639,158639,0,0,0,0,0,0,158639,0,0,0,0,0,0,0,0,
AR,AR,44029000,2026,7614,7614,7614,0,0,0,0,0,0,7614,0,0,0,0,0,0,0,0,
AR,AR,44119210,2026,91070,91070,91070,0,0,0,0,0,0,0,91070,0,0,0,0,0,0,0,
AR,AR,44123900,2022,5987,5987,5987,0,0,0,0,0,0,0,5987,0,0,0,0,0,0,0,
AR,AR,44160000,2022,12232,12232,12232,0,0,0,0,0,0,12232,0,0,0,0,0,0,0,0,
AR,AR,44170000,2022,628557,628557,628557,0,0,0,0,0,0,628557,0,0,0,0,0,0,0,0,
AR,AR,44170000,2023,517735,431174,431174,0,0,0,0,0,0,431174,0,0,0,0,0,0,0,0,
AR,AR,44170000,2024,455750,383239,383239,0,0,0,0,0,0,383239,0,0,0,0,0,0,0,0,
AR,AR,44170000,2025,657468,616620,616620,0,0,0,0,0,0,616620,0,0,0,0,0,0,0,0,
AR,AR,44170000,2026,62806,62806,62806,0,0,0,0,0,0,62806,0,0,0,0,0,0,0,0,
AR,AR,44209010,2025,1691,1691,1691,0,0,0,0,0,0,0,1691,0,0,0,0,0,0,0,
AR,AR,44219999,2023,2588,2588,2588,0,0,0,0,0,0,2588,0,0,0,0,0,0,0,0,
AR,AR,45049020,2023,166010,166010,166010,0,0,0,0,0,0,166010,0,0,0,0,0,0,0,0,
AR,AR,48025620,2022,276480,276480,276480,0,0,0,0,0,0,276480,0,0,0,0,0,0,0,0,
AR,AR,48025620,2023,21818,21818,21818,0,0,0,0,0,0,21818,0,0,0,0,0,0,0,0,
AR,AR,48025620,2024,15298,15298,15298,0,0,0,0,0,0,15298,0,0,0,0,0,0,0,0,
AR,AR,48025620,2025,12194,12194,12194,0,0,0,0,0,0,12194,0,0,0,0,0,0,0,0,
AR,AR,48025620,2026,8680,8680,8680,0,0,0,0,0,0,8680,0,0,0,0,0,0,0,0,
AR,AR,48025680,2024,116380,116380,116380,0,0,0,0,0,0,116380,0,0,0,0,0,0,0,0,
AR,AR,48025680,2025,3199,3199,3199,0,0,0,0,0,0,3199,0,0,0,0,0,0,0,0,
AR,AR,48025680,2026,5913,5913,5913,0,0,0,0,0,0,5913,0,0,0,0,0,0,0,0,
AR,AR,48041990,2025,260464,260464,260464,0,0,0,0,0,0,260464,0,0,0,0,0,0,0,0,
AR,AR,48043158,2025,68424,68424,68424,0,0,0,0,0,0,68424,0,0,0,0,0,0,0,0,
AR,AR,48043180,2025,763499,763499,763499,0,0,0,0,0,0,763499,0,0,0,0,0,0,0,0,
AR,AR,48043980,2025,147237,147237,147237,0,0,0,0,0,0,147237,0,0,0,0,0,0,0,0,
AR,AR,48051100,2022,24404,24404,24404,0,0,0,0,0,0,24404,0,0,0,0,0,0,0,0,
AR,AR,48191000,2022,1084,1084,1084,0,0,0,0,0,0,1084,0,0,0,0,0,0,0,0,
AR,AR,48205000,2023,1014,1014,1014,0,0,0,0,0,0,1014,0,0,0,0,0,0,0,0,
AR,AR,48211090,2022,1457,1457,1457,0,0,0,0,0,0,1457,0,0,0,0,0,0,0,0,
AR,AR,48211090,2023,4547,4547,4547,0,0,0,0,0,0,4547,0,0,0,0,0,0,0,0,
AR,AR,48211090,2024,5313,5313,5313,0,0,0,0,0,0,5313,0,0,0,0,0,0,0,0,
AR,AR,48211090,2025,3089,3089,3089,0,0,0,0,0,0,3089,0,0,0,0,0,0,0,0,
AR,AR,48219090,2022,6746,6746,6746,0,0,0,0,0,0,6746,0,0,0,0,0,0,0,0,
AR,AR,49011000,2022,3554,3554,3554,0,0,0,0,0,0,3554,0,0,0,0,0,0,0,0,
AR,AR,49019900,2022,146205,146205,146205,0,0,0,0,0,0,146205,0,0,0,0,0,0,0,0,
AR,AR,49019900,2023,7034,7034,7034,0,0,0,0,0,0,7034,0,0,0,0,0,0,0,0,
AR,AR,49019900,2024,3508,3508,3508,0,0,0,0,0,0,3508,0,0,0,0,0,0,0,0,
AR,AR,49019900,2025,40747,40747,40747,0,0,0,0,0,0,40747,0,0,0,0,0,0,0,0,
AR,AR,49019900,2026,6319,6319,6319,0,0,0,0,0,0,6319,0,0,0,0,0,0,0,0,
AR,AR,49029000,2022,2911,2911,2911,0,0,0,0,0,0,2911,0,0,0,0,0,0,0,0,
AR,AR,49090000,2023,1204,1204,1204,0,0,0,0,0,0,1204,0,0,0,0,0,0,0,0,
AR,AR,49119100,2022,3469,3469,3469,0,0,0,0,0,0,3469,0,0,0,0,0,0,0,0,
AR,AR,49119100,2024,1258,1258,1258,0,0,0,0,0,0,1258,0,0,0,0,0,0,0,0,
AR,AR,49119900,2022,3715,3715,3715,0,0,0,0,0,0,3715,0,0,0,0,0,0,0,0,
AR,AR,49119900,2025,4209,4209,4209,0,0,0,0,0,0,4209,0,0,0,0,0,0,0,0,
AR,AR,51012100,2022,59003,59003,59003,0,0,0,0,0,0,59003,0,0,0,0,0,0,0,0,
AR,AR,51031010,2022,16033,16033,16033,0,0,0,0,0,0,16033,0,0,0,0,0,0,0,0,
AR,AR,51031010,2025,13110,13110,13110,0,0,0,0,0,0,13110,0,0,0,0,0,0,0,0,
AR,AR,51052900,2022,154601,154601,154601,0,0,0,0,0,0,154601,0,0,0,0,0,0,0,0,
AR,AR,51052900,2024,10078,10078,10078,0,0,0,0,0,0,10078,0,0,0,0,0,0,0,0,
AR,AR,51052900,2025,68683,68683,68683,0,0,0,0,0,0,68683,0,0,0,0,0,0,0,0,
AR,AR,51053100,2023,184994,184994,184994,0,0,0,0,0,0,184994,0,0,0,0,0,0,0,0,
AR,AR,51053900,2022,953543,953543,953543,0,0,0,0,0,0,953543,0,0,0,0,0,0,0,0,
AR,AR,51053900,2023,264030,264030,264030,0,0,0,0,0,0,264030,0,0,0,0,0,0,0,0,
AR,AR,51053900,2024,259113,259113,259113,0,0,0,0,0,0,259113,0,0,0,0,0,0,0,0,
AR,AR,51053900,2025,471753,471753,471753,0,0,0,0,0,0,471753,0,0,0,0,0,0,0,0,
AR,AR,52042000,2022,1544,1544,1544,0,0,0,0,0,0,1544,0,0,0,0,0,0,0,0,
AR,AR,52091100,2024,1628,1628,1628,0,0,0,0,0,0,0,1628,0,0,0,0,0,0,0,
AR,AR,54041900,2022,8716,8716,8716,0,0,0,0,0,0,8716,0,0,0,0,0,0,0,0,
AR,AR,54050000,2024,10643,10643,10643,0,0,0,0,0,0,10643,0,0,0,0,0,0,0,0,
AR,AR,54079400,2024,943,943,943,0,0,0,0,0,0,0,943,0,0,0,0,0,0,0,
AR,AR,56041000,2023,1602,1602,1602,0,0,0,0,0,0,0,1602,0,0,0,0,0,0,0,
AR,AR,56041000,2024,1067,1067,1067,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,
AR,AR,56075011,2022,6935,6935,6935,0,0,0,0,0,0,0,6935,0,0,0,0,0,0,0,
AR,AR,57011090,2026,1067,1067,1067,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,0,
AR,AR,57019090,2023,10920,10920,10920,0,0,0,0,0,0,10920,0,0,0,0,0,0,0,0,
AR,AR,57029900,2022,1885,1885,1885,0,0,0,0,0,0,0,1885,0,0,0,0,0,0,0,
AR,AR,58101090,2022,1318,1318,1318,0,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,
AR,AR,58109290,2023,1769,1769,1769,0,0,0,0,0,0,0,1769,0,0,0,0,0,0,0,
AR,AR,58109990,2022,1065,1065,1065,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,
AR,AR,58109990,2023,3301,3301,3301,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,
AR,AR,58109990,2024,2847,2847,2847,0,0,0,0,0,0,0,2847,0,0,0,0,0,0,0,
AR,AR,58109990,2025,2445,2445,2445,0,0,0,0,0,0,0,2445,0,0,0,0,0,0,0,
AR,AR,61046100,2026,16842,16842,16842,0,0,0,0,0,0,0,16842,0,0,0,0,0,0,0,
AR,AR,61052090,2022,6356,6356,6356,0,0,0,0,0,0,0,6356,0,0,0,0,0,0,0,
AR,AR,61052090,2024,944,944,944,0,0,0,0,0,0,0,944,0,0,0,0,0,0,0,
AR,AR,61059010,2026,4777,4777,4777,0,0,0,0,0,0,0,4777,0,0,0,0,0,0,0,
AR,AR,61059090,2026,1474,1474,1474,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,0,
AR,AR,61091000,2022,3905,3905,3905,0,0,0,0,0,0,0,3905,0,0,0,0,0,0,0,
AR,AR,61091000,2024,4860,4860,4860,0,0,0,0,0,0,0,4860,0,0,0,0,0,0,0,
AR,AR,61091000,2025,4664,4664,4664,0,0,0,0,0,0,0,4664,0,0,0,0,0,0,0,
AR,AR,61099020,2025,15595,15595,15595,0,0,0,0,0,0,0,15595,0,0,0,0,0,0,0,
AR,AR,61099090,2022,45596,45596,45596,0,0,0,0,0,0,0,45596,0,0,0,0,0,0,0,
AR,AR,61099090,2023,24526,24526,24526,0,0,0,0,0,0,0,24526,0,0,0,0,0,0,0,
AR,AR,61099090,2024,35170,35170,35170,0,0,0,0,0,0,0,35170,0,0,0,0,0,0,0,
AR,AR,61099090,2025,13957,13957,13957,0,0,0,0,0,0,0,13957,0,0,0,0,0,0,0,
AR,AR,61101990,2026,17794,17794,17794,0,0,0,0,0,0,0,17794,0,0,0,0,0,0,0,
AR,AR,61109090,2022,2880,2880,2880,0,0,0,0,0,0,0,2880,0,0,0,0,0,0,0,
AR,AR,61109090,2024,1535,1535,1535,0,0,0,0,0,0,0,1535,0,0,0,0,0,0,0,
AR,AR,61109090,2025,1835,1835,1835,0,0,0,0,0,0,0,1835,0,0,0,0,0,0,0,
AR,AR,61121200,2025,2904,2904,2904,0,0,0,0,0,0,0,2904,0,0,0,0,0,0,0,
AR,AR,61152900,2025,2231,2231,2231,0,0,0,0,0,0,0,2231,0,0,0,0,0,0,0,
AR,AR,61159400,2022,5790,5790,5790,0,0,0,0,0,0,0,5790,0,0,0,0,0,0,0,
AR,AR,61159400,2023,50413,50413,50413,0,0,0,0,0,0,0,50413,0,0,0,0,0,0,0,
AR,AR,61159400,2025,4353,4353,4353,0,0,0,0,0,0,0,4353,0,0,0,0,0,0,0,
AR,AR,61159400,2026,22939,22939,22939,0,0,0,0,0,0,0,22939,0,0,0,0,0,0,0,
AR,AR,61159500,2022,17840,17840,17840,0,0,0,0,0,0,0,17840,0,0,0,0,0,0,0,
AR,AR,61159900,2024,6379,6379,6379,0,0,0,0,0,0,0,6379,0,0,0,0,0,0,0,
AR,AR,62012000,2025,22632,22632,22632,0,0,0,0,0,0,0,22632,0,0,0,0,0,0,0,
AR,AR,62019000,2025,13610,13610,13610,0,0,0,0,0,0,0,13610,0,0,0,0,0,0,0,
AR,AR,62034990,2022,2574,2574,2574,0,0,0,0,0,0,0,2574,0,0,0,0,0,0,0,
AR,AR,62046390,2024,998,998,998,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,
AR,AR,62046990,2022,2220,2220,2220,0,0,0,0,0,0,0,2220,0,0,0,0,0,0,0,
AR,AR,62052000,2023,4691,4691,4691,0,0,0,0,0,0,0,4691,0,0,0,0,0,0,0,
AR,AR,62052000,2024,3352,3352,3352,0,0,0,0,0,0,0,3352,0,0,0,0,0,0,0,
AR,AR,62053000,2024,1813,1813,1813,0,0,0,0,0,0,0,1813,0,0,0,0,0,0,0,
AR,AR,62059080,2022,17395,17395,17395,0,0,0,0,0,0,0,17395,0,0,0,0,0,0,0,
AR,AR,62105000,2022,3428,3428,3428,0,0,0,0,0,0,0,3428,0,0,0,0,0,0,0,
AR,AR,62105000,2023,4935,4935,4935,0,0,0,0,0,0,0,4935,0,0,0,0,0,0,0,
AR,AR,62113310,2025,10024,10024,10024,0,0,0,0,0,0,0,10024,0,0,0,0,0,0,0,
AR,AR,62114900,2022,1329,1329,1329,0,0,0,0,0,0,0,1329,0,0,0,0,0,0,0,
