partner_iso,partner_name,agreement,year,hs2,hs2_description,hs_section,hs_section_description,agri_flag,total_imports,total_imports_excl_special_processing,mfn_zero_imports,mfn_non_zero_imports,gsp_zero_imports,gsp_non_zero_imports,fta_zero_imports,fta_non_zero_imports,special_processing_imports,unknown_imports,pref_eligible_imports,pref_usage_imports,pur_percent,tariff_free_percent
MK,North Macedonia,North Macedonia,2023,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable products,AGRI,14603,14603,0,0,0,0,14603,0,0,0,14603,14603,100,100
MK,North Macedonia,North Macedonia,2023,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable products,AGRI,7516,7516,7516,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,17,Sugars and sugar confectionery,4,Prepared food and beverages,AGRI,27177,27177,0,22473,0,0,4704,0,0,0,27177,4704,17.3,17.3
MK,North Macedonia,North Macedonia,2023,18,Cocoa and cocoa preparations,4,Prepared food and beverages,AGRI,833989,833989,0,4522,0,0,829467,0,0,0,833989,829467,99.5,99.5
MK,North Macedonia,North Macedonia,2023,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4,Prepared food and beverages,AGRI,1244485,1244485,0,194926,0,0,1049559,0,0,0,1244485,1049559,84.3,84.3
MK,North Macedonia,North Macedonia,2023,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4,Prepared food and beverages,AGRI,1308254,1308254,0,149076,0,0,1159178,0,0,0,1308254,1159178,88.6,88.6
MK,North Macedonia,North Macedonia,2023,21,Miscellaneous edible preparations,4,Prepared food and beverages,AGRI,2639084,2639084,163138,46418,0,0,2429528,0,0,0,2475946,2429528,98.1,98.2
MK,North Macedonia,North Macedonia,2023,22,"Beverages, spirits and vinegar",4,Prepared food and beverages,AGRI,374926,374926,29472,109787,0,0,235667,0,0,0,330685,235667,71.3,70.7
MK,North Macedonia,North Macedonia,2023,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",4,Prepared food and beverages,AGRI,9741,9741,0,9741,0,0,0,0,0,0,9741,0,0,0
MK,North Macedonia,North Macedonia,2023,26,"Ores, slag and ash",5,Mineral products,Non-AGRI,2037236,2037236,2037236,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",6,Chemical products,Non-AGRI,2751,2751,0,2751,0,0,0,0,0,0,2751,0,0,0
MK,North Macedonia,North Macedonia,2023,29,Organic chemicals,6,Chemical products,Non-AGRI,11164,11164,5916,0,0,0,5248,0,0,0,5248,5248,100,100
MK,North Macedonia,North Macedonia,2023,30,Pharmaceutical products,6,Chemical products,Non-AGRI,4116646,4116646,4116646,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical products,Non-AGRI,22478,22478,0,22478,0,0,0,0,0,0,22478,0,0,0
MK,North Macedonia,North Macedonia,2023,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",6,Chemical products,Non-AGRI,102936,102936,101912,0,0,0,1024,0,0,0,1024,1024,100,100
MK,North Macedonia,North Macedonia,2023,38,Chemical products n.e.c.,6,Chemical products,Non-AGRI,69765813,1978313,0,189580,0,0,1781778,0,67787500,6955,1971358,1781778,90.4,90.4
MK,North Macedonia,North Macedonia,2023,39,Plastics and articles thereof,7,Plastics & rubber,Non-AGRI,755610,755610,4485,29118,0,0,722007,0,0,0,751125,722007,96.1,96.1
MK,North Macedonia,North Macedonia,2023,40,Rubber and articles thereof,7,Plastics & rubber,Non-AGRI,88859,88859,0,6953,0,0,81906,0,0,0,88859,81906,92.2,92.2
MK,North Macedonia,North Macedonia,2023,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",8,Leather & hides,Non-AGRI,25012,25012,0,25012,0,0,0,0,0,0,25012,0,0,0
MK,North Macedonia,North Macedonia,2023,43,Furskins and artificial fur; manufactures thereof,8,Leather & hides,Non-AGRI,68000,68000,0,50117,0,0,17883,0,0,0,68000,17883,26.3,26.3
MK,North Macedonia,North Macedonia,2023,44,Wood and articles of wood; wood charcoal,9,Wood & wood products,Non-AGRI,26561,26561,26561,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,"Paper, printed products",Non-AGRI,143832,143832,143832,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,"Paper, printed products",Non-AGRI,27285,27285,27285,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles & textile articles,Non-AGRI,11904,11904,0,11904,0,0,0,0,0,0,11904,0,0,0
MK,North Macedonia,North Macedonia,2023,52,Cotton,11,Textiles & textile articles,Non-AGRI,3669,3669,3669,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,54,Man-made filaments; strip and the like of man-made textile materials,11,Textiles & textile articles,Non-AGRI,6673,6673,0,0,0,0,6673,0,0,0,6673,6673,100,100
MK,North Macedonia,North Macedonia,2023,55,Man-made staple fibres,11,Textiles & textile articles,Non-AGRI,3110,3110,3110,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",11,Textiles & textile articles,Non-AGRI,4417,4417,0,4417,0,0,0,0,0,0,4417,0,0,0
MK,North Macedonia,North Macedonia,2023,57,Carpets and other textile floor coverings,11,Textiles & textile articles,Non-AGRI,1358,1358,1358,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",11,Textiles & textile articles,Non-AGRI,90645,90645,0,90645,0,0,0,0,0,0,90645,0,0,0
MK,North Macedonia,North Macedonia,2023,61,Apparel and clothing accessories; knitted or crocheted,11,Textiles & textile articles,Non-AGRI,3404856,3404856,0,1891757,0,0,1513099,0,0,0,3404856,1513099,44.4,44.4
MK,North Macedonia,North Macedonia,2023,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles & textile articles,Non-AGRI,5778776,5510263,0,1679998,0,0,3830265,0,268513,0,5510263,3830265,69.5,69.5
MK,North Macedonia,North Macedonia,2023,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles & textile articles,Non-AGRI,596302,596302,0,590295,0,0,6007,0,0,0,596302,6007,1,1
MK,North Macedonia,North Macedonia,2023,64,Footwear; gaiters and the like; parts of such articles,12,"Footwear, headgear",Non-AGRI,773509,773509,3587,732527,0,0,37395,0,0,0,769922,37395,4.9,5.3
MK,North Macedonia,North Macedonia,2023,65,Headgear and parts thereof,12,"Footwear, headgear",Non-AGRI,70045,70045,0,70045,0,0,0,0,0,0,70045,0,0,0
MK,North Macedonia,North Macedonia,2023,70,Glass and glassware,13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,986,986,986,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",14,"Pearls, (semi-)precious stones & metals",Non-AGRI,3511766,3511766,3511766,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,72,Iron and steel,15,Base metals & articles thereof,Non-AGRI,318036,318036,318036,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,73,Iron or steel articles,15,Base metals & articles thereof,Non-AGRI,974126,974126,812959,24907,0,0,136260,0,0,0,161167,136260,84.5,97.4
MK,North Macedonia,North Macedonia,2023,74,Copper and articles thereof,15,Base metals & articles thereof,Non-AGRI,2321,2321,2321,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,76,Aluminium and articles thereof,15,Base metals & articles thereof,Non-AGRI,1341,1341,0,1341,0,0,0,0,0,0,1341,0,0,0
MK,North Macedonia,North Macedonia,2023,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15,Base metals & articles thereof,Non-AGRI,11418,11418,0,11418,0,0,0,0,0,0,11418,0,0,0
MK,North Macedonia,North Macedonia,2023,83,Metal; miscellaneous products of base metal,15,Base metals & articles thereof,Non-AGRI,238252,238252,237289,963,0,0,0,0,0,0,963,0,0,99.6
MK,North Macedonia,North Macedonia,2023,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16,Machinery & mechanical appliances,Non-AGRI,8038365,8038365,3153792,2370145,0,0,2514428,0,0,0,4884573,2514428,51.5,70.5
MK,North Macedonia,North Macedonia,2023,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16,Machinery & mechanical appliances,Non-AGRI,26917129,20369911,2218628,6533715,0,0,11617568,0,6547218,0,18151283,11617568,64,67.9
MK,North Macedonia,North Macedonia,2023,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",17,Transportation equipment,Non-AGRI,108553,108553,108553,0,0,0,0,0,0,0,0,0,NA,100
MK,North Macedonia,North Macedonia,2023,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17,Transportation equipment,Non-AGRI,9253659,7653071,400903,3221417,0,0,4030751,0,1600588,0,7252168,4030751,55.6,57.9
MK,North Macedonia,North Macedonia,2023,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",18,"Instruments - measuring, musical",Non-AGRI,443246,190679,184143,6536,0,0,0,0,252567,0,6536,0,0,96.6
MK,North Macedonia,North Macedonia,2023,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",20,Miscellaneous manufactures,Non-AGRI,28652702,28641380,16830222,2375028,0,0,9436130,0,11322,0,11811158,9436130,79.9,91.7
MK,North Macedonia,North Macedonia,2023,95,"Toys, games and sports requisites; parts and accessories thereof",20,Miscellaneous manufactures,Non-AGRI,82982,82982,24458,1611,0,0,56913,0,0,0,58524,56913,97.2,98.1
MK,North Macedonia,North Macedonia,2023,96,Miscellaneous manufactured articles,20,Miscellaneous manufactures,Non-AGRI,29184,29184,2909,24681,0,0,1594,0,0,0,26275,1594,6.1,15.4
MK,North Macedonia,North Macedonia,2023,97,Works of art; collectors' pieces and antiques,21,Works of art,Non-AGRI,19232,19232,19232,0,0,0,0,0,0,0,0,0,NA,100
ML,Mali,No Agreement,2023,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,Vegetable products,AGRI,6906,6906,6906,0,0,0,0,0,0,0,0,0,NA,100
ML,Mali,No Agreement,2023,07,Vegetables and certain roots and tubers; edible,2,Vegetable products,AGRI,5942,5942,0,5942,0,0,0,0,0,0,5942,0,0,0
ML,Mali,No Agreement,2023,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable products,AGRI,286316,286316,257658,0,28658,0,0,0,0,0,28658,28658,100,100
ML,Mali,No Agreement,2023,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4,Prepared food and beverages,AGRI,1017,1017,0,1017,0,0,0,0,0,0,1017,0,0,0
ML,Mali,No Agreement,2023,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4,Prepared food and beverages,AGRI,168025,168025,0,102600,65425,0,0,0,0,0,168025,65425,38.9,38.9
ML,Mali,No Agreement,2023,30,Pharmaceutical products,6,Chemical products,Non-AGRI,925,925,925,0,0,0,0,0,0,0,0,0,NA,100
ML,Mali,No Agreement,2023,38,Chemical products n.e.c.,6,Chemical products,Non-AGRI,2240,2240,2240,0,0,0,0,0,0,0,0,0,NA,100
ML,Mali,No Agreement,2023,40,Rubber and articles thereof,7,Plastics & rubber,Non-AGRI,3451,3451,0,3451,0,0,0,0,0,0,3451,0,0,0
ML,Mali,No Agreement,2023,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,"Paper, printed products",Non-AGRI,3101,3101,3101,0,0,0,0,0,0,0,0,0,NA,100
ML,Mali,No Agreement,2023,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,"Paper, printed products",Non-AGRI,6378,6378,6378,0,0,0,0,0,0,0,0,0,NA,100
ML,Mali,No Agreement,2023,61,Apparel and clothing accessories; knitted or crocheted,11,Textiles & textile articles,Non-AGRI,2982,2982,0,2982,0,0,0,0,0,0,2982,0,0,0
ML,Mali,No Agreement,2023,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles & textile articles,Non-AGRI,7224,7224,0,7224,0,0,0,0,0,0,7224,0,0,0
ML,Mali,No Agreement,2023,73,Iron or steel articles,15,Base metals & articles thereof,Non-AGRI,20789,20789,20789,0,0,0,0,0,0,0,0,0,NA,100
ML,Mali,No Agreement,2023,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16,Machinery & mechanical appliances,Non-AGRI,47723,47723,47723,0,0,0,0,0,0,0,0,0,NA,100
ML,Mali,No Agreement,2023,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16,Machinery & mechanical appliances,Non-AGRI,125099,125099,109850,15249,0,0,0,0,0,0,15249,0,0,87.8
ML,Mali,No Agreement,2023,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17,Transportation equipment,Non-AGRI,89705,89705,0,89705,0,0,0,0,0,0,89705,0,0,0
ML,Mali,No Agreement,2023,88,"Aircraft, spacecraft, and parts thereof",17,Transportation equipment,Non-AGRI,36427,36427,36427,0,0,0,0,0,0,0,0,0,NA,100
ML,Mali,No Agreement,2023,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",18,"Instruments - measuring, musical",Non-AGRI,1752606,1736320,1736320,0,0,0,0,0,16286,0,0,0,NA,100
ML,Mali,No Agreement,2023,92,Musical instruments; parts and accessories of such articles,18,"Instruments - measuring, musical",Non-AGRI,27060,27060,0,0,27060,0,0,0,0,0,27060,27060,100,100
ML,Mali,No Agreement,2023,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",20,Miscellaneous manufactures,Non-AGRI,26565,26565,26565,0,0,0,0,0,0,0,0,0,NA,100
ML,Mali,No Agreement,2023,95,"Toys, games and sports requisites; parts and accessories thereof",20,Miscellaneous manufactures,Non-AGRI,2714,2714,2714,0,0,0,0,0,0,0,0,0,NA,100
ML,Mali,No Agreement,2023,97,Works of art; collectors' pieces and antiques,21,Works of art,Non-AGRI,71014,71014,71014,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,Animals & animal products,AGRI,24318388,24318388,2756,137134,24178498,0,0,0,0,0,24315632,24178498,99.4,99.4
MM,Myanmar (Burma),No Agreement,2023,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,Animals & animal products,AGRI,889,889,0,889,0,0,0,0,0,0,889,0,0,0
MM,Myanmar (Burma),No Agreement,2023,07,Vegetables and certain roots and tubers; edible,2,Vegetable products,AGRI,5781613,5781613,5763728,0,17885,0,0,0,0,0,17885,17885,100,100
MM,Myanmar (Burma),No Agreement,2023,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable products,AGRI,231308,231308,211900,0,19408,0,0,0,0,0,19408,19408,100,100
MM,Myanmar (Burma),No Agreement,2023,09,"Coffee, tea, mate and spices",2,Vegetable products,AGRI,350421,350421,350421,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,10,Cereals,2,Vegetable products,AGRI,26350824,26350824,4920,7382228,18963676,0,0,0,0,0,26345904,18963676,72,72
MM,Myanmar (Burma),No Agreement,2023,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable products,AGRI,11596,11596,0,1018,10578,0,0,0,0,0,11596,10578,91.2,91.2
MM,Myanmar (Burma),No Agreement,2023,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable products,AGRI,428308,428308,422826,5482,0,0,0,0,0,0,5482,0,0,98.7
MM,Myanmar (Burma),No Agreement,2023,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",4,Prepared food and beverages,AGRI,1580437,1580437,0,62835,1517602,0,0,0,0,0,1580437,1517602,96,96
MM,Myanmar (Burma),No Agreement,2023,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4,Prepared food and beverages,AGRI,378614,378614,0,24472,354142,0,0,0,0,0,378614,354142,93.5,93.5
MM,Myanmar (Burma),No Agreement,2023,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4,Prepared food and beverages,AGRI,12486,12486,0,1481,11005,0,0,0,0,0,12486,11005,88.1,88.1
MM,Myanmar (Burma),No Agreement,2023,29,Organic chemicals,6,Chemical products,Non-AGRI,2713,2713,0,2713,0,0,0,0,0,0,2713,0,0,0
MM,Myanmar (Burma),No Agreement,2023,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",6,Chemical products,Non-AGRI,9419,9419,9419,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",6,Chemical products,Non-AGRI,911,911,911,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,37,Photographic or cinematographic goods,6,Chemical products,Non-AGRI,34361,34361,34361,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,39,Plastics and articles thereof,7,Plastics & rubber,Non-AGRI,1042239,1042239,4432,54100,983707,0,0,0,0,0,1037807,983707,94.8,94.8
MM,Myanmar (Burma),No Agreement,2023,40,Rubber and articles thereof,7,Plastics & rubber,Non-AGRI,592182,592182,0,592182,0,0,0,0,0,0,592182,0,0,0
MM,Myanmar (Burma),No Agreement,2023,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",8,Leather & hides,Non-AGRI,9330671,9330671,0,4897506,4433165,0,0,0,0,0,9330671,4433165,47.5,47.5
MM,Myanmar (Burma),No Agreement,2023,44,Wood and articles of wood; wood charcoal,9,Wood & wood products,Non-AGRI,8436,8436,8436,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",9,Wood & wood products,Non-AGRI,707360,707360,0,74135,633225,0,0,0,0,0,707360,633225,89.5,89.5
MM,Myanmar (Burma),No Agreement,2023,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,"Paper, printed products",Non-AGRI,252457,252457,252457,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,"Paper, printed products",Non-AGRI,5807,5807,5807,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,52,Cotton,11,Textiles & textile articles,Non-AGRI,889,889,0,889,0,0,0,0,0,0,889,0,0,0
MM,Myanmar (Burma),No Agreement,2023,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",11,Textiles & textile articles,Non-AGRI,11153,11153,0,11153,0,0,0,0,0,0,11153,0,0,0
MM,Myanmar (Burma),No Agreement,2023,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",11,Textiles & textile articles,Non-AGRI,131835,131835,0,87065,44770,0,0,0,0,0,131835,44770,34,34
MM,Myanmar (Burma),No Agreement,2023,61,Apparel and clothing accessories; knitted or crocheted,11,Textiles & textile articles,Non-AGRI,108299604,108296411,0,11733017,96563394,0,0,0,3193,0,108296411,96563394,89.2,89.2
MM,Myanmar (Burma),No Agreement,2023,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles & textile articles,Non-AGRI,185767203,185767203,0,19514586,166252617,0,0,0,0,0,185767203,166252617,89.5,89.5
MM,Myanmar (Burma),No Agreement,2023,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles & textile articles,Non-AGRI,169495,169495,0,151121,18374,0,0,0,0,0,169495,18374,10.8,10.8
MM,Myanmar (Burma),No Agreement,2023,64,Footwear; gaiters and the like; parts of such articles,12,"Footwear, headgear",Non-AGRI,18348609,18348609,6449,5368029,12974131,0,0,0,0,0,18342160,12974131,70.7,70.7
MM,Myanmar (Burma),No Agreement,2023,65,Headgear and parts thereof,12,"Footwear, headgear",Non-AGRI,622801,622801,3988,124815,493998,0,0,0,0,0,618813,493998,79.8,80
MM,Myanmar (Burma),No Agreement,2023,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",12,"Footwear, headgear",Non-AGRI,163414,163414,0,163414,0,0,0,0,0,0,163414,0,0,0
MM,Myanmar (Burma),No Agreement,2023,69,Ceramic products,13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,909,909,0,909,0,0,0,0,0,0,909,0,0,0
MM,Myanmar (Burma),No Agreement,2023,70,Glass and glassware,13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,377525,377525,0,0,377525,0,0,0,0,0,377525,377525,100,100
MM,Myanmar (Burma),No Agreement,2023,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",14,"Pearls, (semi-)precious stones & metals",Non-AGRI,7687429,7687429,7685442,1987,0,0,0,0,0,0,1987,0,0,100
MM,Myanmar (Burma),No Agreement,2023,73,Iron or steel articles,15,Base metals & articles thereof,Non-AGRI,28654,28654,27433,1221,0,0,0,0,0,0,1221,0,0,95.7
MM,Myanmar (Burma),No Agreement,2023,81,"Metals; n.e.c., cermets and articles thereof",15,Base metals & articles thereof,Non-AGRI,107244,107244,107244,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16,Machinery & mechanical appliances,Non-AGRI,28509,21160,18976,2184,0,0,0,0,7349,0,2184,0,0,89.7
MM,Myanmar (Burma),No Agreement,2023,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16,Machinery & mechanical appliances,Non-AGRI,996355,996355,990381,5974,0,0,0,0,0,0,5974,0,0,99.4
MM,Myanmar (Burma),No Agreement,2023,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17,Transportation equipment,Non-AGRI,133658,133658,0,133658,0,0,0,0,0,0,133658,0,0,0
MM,Myanmar (Burma),No Agreement,2023,88,"Aircraft, spacecraft, and parts thereof",17,Transportation equipment,Non-AGRI,2592,2592,2592,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,89,"Ships, boats and floating structures",17,Transportation equipment,Non-AGRI,5325,5325,5325,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",18,"Instruments - measuring, musical",Non-AGRI,362768,362768,262549,36290,63929,0,0,0,0,0,100219,63929,63.8,90
MM,Myanmar (Burma),No Agreement,2023,91,Clocks and watches and parts thereof,18,"Instruments - measuring, musical",Non-AGRI,3324,3324,0,0,3324,0,0,0,0,0,3324,3324,100,100
MM,Myanmar (Burma),No Agreement,2023,93,Arms and ammunition; parts and accessories thereof,19,Arms & ammunition,Non-AGRI,2333,2333,0,2333,0,0,0,0,0,0,0,0,NA,0
MM,Myanmar (Burma),No Agreement,2023,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",20,Miscellaneous manufactures,Non-AGRI,132113,132113,21658,33870,76585,0,0,0,0,0,110455,76585,69.3,74.4
MM,Myanmar (Burma),No Agreement,2023,95,"Toys, games and sports requisites; parts and accessories thereof",20,Miscellaneous manufactures,Non-AGRI,924805,924805,0,80130,844675,0,0,0,0,0,924805,844675,91.3,91.3
MM,Myanmar (Burma),No Agreement,2023,96,Miscellaneous manufactured articles,20,Miscellaneous manufactures,Non-AGRI,156415,156415,156415,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,97,Works of art; collectors' pieces and antiques,21,Works of art,Non-AGRI,25542,25542,25542,0,0,0,0,0,0,0,0,0,NA,100
MM,Myanmar (Burma),No Agreement,2023,99,Commodities not specified according to kind,99,Special combined codes,Non-AGRI,1800,1800,1800,0,0,0,0,0,0,0,0,0,NA,100
MN,Mongolia,No Agreement,2023,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,Vegetable products,AGRI,34878,34878,22672,12206,0,0,0,0,0,0,12206,0,0,65
MN,Mongolia,No Agreement,2023,13,"Lac; gums, resins and other vegetable saps and extracts",2,Vegetable products,AGRI,942,942,942,0,0,0,0,0,0,0,0,0,NA,100
MN,Mongolia,No Agreement,2023,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5,Mineral products,Non-AGRI,1767,1767,1767,0,0,0,0,0,0,0,0,0,NA,100
MN,Mongolia,No Agreement,2023,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",5,Mineral products,Non-AGRI,2197,2197,2197,0,0,0,0,0,0,0,0,0,NA,100
MN,Mongolia,No Agreement,2023,29,Organic chemicals,6,Chemical products,Non-AGRI,1169,1169,1169,0,0,0,0,0,0,0,0,0,NA,100
MN,Mongolia,No Agreement,2023,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",6,Chemical products,Non-AGRI,3093,3093,3093,0,0,0,0,0,0,0,0,0,NA,100
MN,Mongolia,No Agreement,2023,38,Chemical products n.e.c.,6,Chemical products,Non-AGRI,6250,6250,6250,0,0,0,0,0,0,0,0,0,NA,100
MN,Mongolia,No Agreement,2023,39,Plastics and articles thereof,7,Plastics & rubber,Non-AGRI,6478,6478,0,6478,0,0,0,0,0,0,6478,0,0,0
MN,Mongolia,No Agreement,2023,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",8,Leather & hides,Non-AGRI,3129,3129,0,3129,0,0,0,0,0,0,3129,0,0,0
MN,Mongolia,No Agreement,2023,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,"Paper, printed products",Non-AGRI,934,934,934,0,0,0,0,0,0,0,0,0,NA,100
MN,Mongolia,No Agreement,2023,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles & textile articles,Non-AGRI,5762355,5762355,5736963,25392,0,0,0,0,0,0,25392,0,0,99.6
